Accord_ID,Accord_Name,Accord_Category,Note_ID,Note_Name,Note_Role,Layer,Importance_Weight,Typical_Presence,Blend_Compatibility,Stability_Class
ACC-0271,Almond Croissant,Gourmand,NOTE-0039,Benzoin,Modifier,Base,2,0.55,0.92,High
ACC-0271,Almond Croissant,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0271,Almond Croissant,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0272,Honey Cake,Gourmand,NOTE-0574,Honey Absolute,Driver,Base,5,0.65,0.86,High
ACC-0272,Honey Cake,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,4,0.6,0.93,High
ACC-0272,Honey Cake,Gourmand,NOTE-0580,Cinnamon Bark,Support,Heart,3,0.45,0.85,Medium
ACC-0272,Honey Cake,Gourmand,NOTE-0399,Tonka Bean,Modifier,Base,2,0.55,0.93,High
ACC-0272,Honey Cake,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0272,Honey Cake,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0544,Cocoa Absolute,Driver,Base,5,0.65,0.88,High
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0563,Milk Lactone,Support,Heart,4,0.6,0.9,Medium
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,3,0.6,0.93,High
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0039,Benzoin,Modifier,Base,2,0.55,0.92,High
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0273,Milk Chocolate Truffle,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0622,Burnt Sugar Accord,Driver,Base,5,0.65,0.9,High
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,4,0.6,0.93,High
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0563,Milk Lactone,Support,Heart,3,0.55,0.88,Medium
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0399,Tonka Bean,Modifier,Base,2,0.55,0.93,High
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0274,Burnt Sugar Crème,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0275,Oudh Accord (Clean),Oud/Woody,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.55,0.88,High
ACC-0275,Oudh Accord (Clean),Oud/Woody,NOTE-0623,Cypriol (Nagarmotha),Support,Base,4,0.45,0.86,High
ACC-0275,Oudh Accord (Clean),Oud/Woody,NOTE-0454,Cedarwood Atlas,Support,Base,3,0.6,0.92,High
ACC-0275,Oudh Accord (Clean),Oud/Woody,NOTE-0220,Labdanum,Modifier,Base,2,0.5,0.9,High
ACC-0275,Oudh Accord (Clean),Oud/Woody,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0276,Oudh Accord (Dark Animalic),Oud/Animalic,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.6,0.82,High
ACC-0276,Oudh Accord (Dark Animalic),Oud/Animalic,NOTE-0624,Castoreum Accord,Support,Base,4,0.3,0.75,High
ACC-0276,Oudh Accord (Dark Animalic),Oud/Animalic,NOTE-0140,Cypriol,Support,Base,3,0.45,0.85,High
ACC-0276,Oudh Accord (Dark Animalic),Oud/Animalic,NOTE-0046,Birch Tar,Modifier,Base,2,0.25,0.7,High
ACC-0276,Oudh Accord (Dark Animalic),Oud/Animalic,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.9,High
ACC-0277,Powdery Accord (Cosmetic),Powdery,NOTE-0581,Iris Butter,Driver,Base,5,0.45,0.92,High
ACC-0277,Powdery Accord (Cosmetic),Powdery,NOTE-0625,Violet Ionones,Support,Heart,4,0.55,0.9,Medium
ACC-0277,Powdery Accord (Cosmetic),Powdery,NOTE-0484,Heliotropin,Support,Heart,3,0.5,0.88,Medium
ACC-0277,Powdery Accord (Cosmetic),Powdery,NOTE-0465,Musk Ketone,Modifier,Base,2,0.65,0.95,High
ACC-0277,Powdery Accord (Cosmetic),Powdery,NOTE-0039,Benzoin,Modifier,Base,1,0.55,0.92,High
ACC-0278,Musky Skin Accord,Musky,NOTE-0505,Galaxolide,Driver,Base,5,0.75,0.98,High
ACC-0278,Musky Skin Accord,Musky,NOTE-0476,Habanolide,Support,Base,4,0.65,0.97,High
ACC-0278,Musky Skin Accord,Musky,NOTE-0507,Ambrettolide,Support,Base,3,0.6,0.96,High
ACC-0278,Musky Skin Accord,Musky,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0278,Musky Skin Accord,Musky,NOTE-0087,Cashmeran,Modifier,Base,1,0.55,0.95,High
ACC-0279,Lavender Aromatic Accord,Aromatic,NOTE-0447,Lavender Absolute,Driver,Heart,5,0.65,0.94,Medium
ACC-0279,Lavender Aromatic Accord,Aromatic,NOTE-0509,Linalool,Support,Top,4,0.7,0.95,Medium
ACC-0279,Lavender Aromatic Accord,Aromatic,NOTE-0510,Linalyl Acetate,Support,Top,3,0.65,0.95,Medium
ACC-0279,Lavender Aromatic Accord,Aromatic,NOTE-0134,Coumarin,Modifier,Base,2,0.5,0.9,High
ACC-0279,Lavender Aromatic Accord,Aromatic,NOTE-0626,Oakmoss (Low),Modifier,Base,1,0.35,0.88,High
ACC-0280,Iris Powder Accord,Floral/Powdery,NOTE-0581,Iris Butter,Driver,Base,5,0.45,0.92,High
ACC-0280,Iris Powder Accord,Floral/Powdery,NOTE-0627,Orris Resinoid,Support,Base,4,0.4,0.9,High
ACC-0280,Iris Powder Accord,Floral/Powdery,NOTE-0420,Violet Leaf,Support,Heart,3,0.45,0.88,Medium
ACC-0280,Iris Powder Accord,Floral/Powdery,NOTE-0484,Heliotropin,Modifier,Heart,2,0.5,0.88,Medium
ACC-0280,Iris Powder Accord,Floral/Powdery,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0281,Sweet Vanilla Amber,Sweet/Amber,NOTE-0407,Vanilla,Driver,Base,5,0.7,0.96,High
ACC-0281,Sweet Vanilla Amber,Sweet/Amber,NOTE-0012,Amber Accord,Support,Base,4,0.65,0.95,High
ACC-0281,Sweet Vanilla Amber,Sweet/Amber,NOTE-0039,Benzoin,Support,Base,3,0.55,0.94,High
ACC-0281,Sweet Vanilla Amber,Sweet/Amber,NOTE-0399,Tonka Bean,Modifier,Base,2,0.55,0.95,High
ACC-0281,Sweet Vanilla Amber,Sweet/Amber,NOTE-0269,Musk,Modifier,Base,1,0.7,0.97,High
ACC-0282,Clean White Musk,Musky/Clean,NOTE-0434,White Musk,Driver,Base,5,0.8,0.98,High
ACC-0282,Clean White Musk,Musky/Clean,NOTE-0505,Galaxolide,Support,Base,4,0.75,0.98,High
ACC-0282,Clean White Musk,Musky/Clean,NOTE-0205,Iso E Super,Support,Base,3,0.8,0.99,High
ACC-0282,Clean White Musk,Musky/Clean,NOTE-0005,Aldehydes,Modifier,Top,2,0.4,0.92,Medium
ACC-0282,Clean White Musk,Musky/Clean,NOTE-0021,Ambroxan,Modifier,Base,1,0.65,0.97,High
ACC-0283,Fresh Citrus Woody,Fresh/Woody,NOTE-0040,Bergamot,Driver,Top,5,0.7,0.95,Medium
ACC-0283,Fresh Citrus Woody,Fresh/Woody,NOTE-0225,Lemon,Support,Top,4,0.65,0.94,Medium
ACC-0283,Fresh Citrus Woody,Fresh/Woody,NOTE-0094,Cedarwood,Support,Base,3,0.6,0.95,High
ACC-0283,Fresh Citrus Woody,Fresh/Woody,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.99,High
ACC-0283,Fresh Citrus Woody,Fresh/Woody,NOTE-0269,Musk,Modifier,Base,1,0.7,0.97,High
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0303,Pear,Driver,Top,5,0.65,0.94,Medium
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0027,Apple,Support,Top,4,0.6,0.93,Medium
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0209,Jasmine,Support,Heart,3,0.55,0.95,Medium
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0338,Rose,Modifier,Heart,2,0.5,0.94,Medium
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0269,Musk,Modifier,Base,1,0.7,0.97,High
ACC-0284,Lavender Fougere,Aromatic/Fougere,NOTE-0222,Lavender,Driver,Heart,5,0.65,0.95,Medium
ACC-0284,Lavender Fougere,Aromatic/Fougere,NOTE-0040,Bergamot,Support,Top,4,0.65,0.95,Medium
ACC-0284,Lavender Fougere,Aromatic/Fougere,NOTE-0134,Coumarin,Support,Base,3,0.55,0.94,High
ACC-0284,Lavender Fougere,Aromatic/Fougere,NOTE-0626,Oakmoss (Low),Modifier,Base,2,0.4,0.9,High
ACC-0284,Lavender Fougere,Aromatic/Fougere,NOTE-0269,Musk,Modifier,Base,1,0.65,0.96,High
ACC-0285,Powdery Floral,Powdery,NOTE-0204,Iris,Driver,Base,5,0.45,0.95,High
ACC-0285,Powdery Floral,Powdery,NOTE-0418,Violet,Support,Heart,4,0.55,0.93,Medium
ACC-0285,Powdery Floral,Powdery,NOTE-0194,Heliotrope,Support,Heart,3,0.5,0.92,Medium
ACC-0285,Powdery Floral,Powdery,NOTE-0269,Musk,Modifier,Base,2,0.65,0.97,High
ACC-0285,Powdery Floral,Powdery,NOTE-0407,Vanilla,Modifier,Base,1,0.55,0.95,High
ACC-0111,Woody Amber,Woody/Amber,NOTE-0016,Amberwood,Driver,Base,5,0.7,0.97,High
ACC-0111,Woody Amber,Woody/Amber,NOTE-0094,Cedarwood,Support,Base,4,0.65,0.96,High
ACC-0111,Woody Amber,Woody/Amber,NOTE-0354,Sandalwood,Support,Base,3,0.6,0.96,High
ACC-0111,Woody Amber,Woody/Amber,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.98,High
ACC-0111,Woody Amber,Woody/Amber,NOTE-0269,Musk,Modifier,Base,1,0.7,0.97,High
ACC-0286,Sweet Fruity Candy,Sweet/Fruity,NOTE-0375,Strawberry,Driver,Top,5,0.6,0.9,Medium
ACC-0286,Sweet Fruity Candy,Sweet/Fruity,NOTE-0327,Raspberry,Support,Top,4,0.55,0.9,Medium
ACC-0286,Sweet Fruity Candy,Sweet/Fruity,NOTE-0407,Vanilla,Support,Base,3,0.6,0.95,High
ACC-0286,Sweet Fruity Candy,Sweet/Fruity,NOTE-0628,Sugar Accord,Modifier,Base,2,0.5,0.88,Medium
ACC-0286,Sweet Fruity Candy,Sweet/Fruity,NOTE-0269,Musk,Modifier,Base,1,0.65,0.96,High
ACC-0287,Fresh Linen Clean,Laundry/Clean,NOTE-0005,Aldehydes,Driver,Top,5,0.45,0.94,Medium
ACC-0287,Fresh Linen Clean,Laundry/Clean,NOTE-0434,White Musk,Support,Base,4,0.8,0.98,High
ACC-0287,Fresh Linen Clean,Laundry/Clean,NOTE-0505,Galaxolide,Support,Base,3,0.75,0.98,High
ACC-0287,Fresh Linen Clean,Laundry/Clean,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.99,High
ACC-0287,Fresh Linen Clean,Laundry/Clean,NOTE-0021,Ambroxan,Modifier,Base,1,0.65,0.97,High
ACC-0288,Cotton Clean,Laundry/Clean,NOTE-0005,Aldehydes,Driver,Top,5,0.45,0.94,Medium
ACC-0288,Cotton Clean,Laundry/Clean,NOTE-0233,Lily of the Valley,Support,Heart,4,0.6,0.95,Medium
ACC-0288,Cotton Clean,Laundry/Clean,NOTE-0434,White Musk,Support,Base,3,0.75,0.98,High
ACC-0288,Cotton Clean,Laundry/Clean,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.99,High
ACC-0288,Cotton Clean,Laundry/Clean,NOTE-0507,Ambrettolide,Modifier,Base,1,0.65,0.97,High
ACC-0289,Clean Shampoo Fresh,Shampoo/Clean,NOTE-0180,Green Apple,Driver,Top,5,0.65,0.94,Medium
ACC-0289,Clean Shampoo Fresh,Shampoo/Clean,NOTE-0303,Pear,Support,Top,4,0.6,0.94,Medium
ACC-0289,Clean Shampoo Fresh,Shampoo/Clean,NOTE-0166,Freesia,Support,Heart,3,0.55,0.95,Medium
ACC-0289,Clean Shampoo Fresh,Shampoo/Clean,NOTE-0434,White Musk,Modifier,Base,2,0.75,0.98,High
ACC-0289,Clean Shampoo Fresh,Shampoo/Clean,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.99,High
ACC-0290,Herbal Shampoo Clean,Shampoo/Herbal,NOTE-0344,Rosemary,Driver,Top,5,0.6,0.92,Medium
ACC-0290,Herbal Shampoo Clean,Shampoo/Herbal,NOTE-0222,Lavender,Support,Heart,4,0.65,0.95,Medium
ACC-0290,Herbal Shampoo Clean,Shampoo/Herbal,NOTE-0155,Eucalyptus,Support,Top,3,0.5,0.9,Medium
ACC-0290,Herbal Shampoo Clean,Shampoo/Herbal,NOTE-0434,White Musk,Modifier,Base,2,0.75,0.98,High
ACC-0290,Herbal Shampoo Clean,Shampoo/Herbal,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.99,High
ACC-0291,Floral Shampoo Soft,Shampoo/Floral,NOTE-0338,Rose,Driver,Heart,5,0.55,0.95,Medium
ACC-0291,Floral Shampoo Soft,Shampoo/Floral,NOTE-0306,Peony,Support,Heart,4,0.55,0.95,Medium
ACC-0291,Floral Shampoo Soft,Shampoo/Floral,NOTE-0233,Lily of the Valley,Support,Heart,3,0.6,0.95,Medium
ACC-0291,Floral Shampoo Soft,Shampoo/Floral,NOTE-0434,White Musk,Modifier,Base,2,0.75,0.98,High
ACC-0291,Floral Shampoo Soft,Shampoo/Floral,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.99,High
ACC-0292,Baby Clean,Laundry/Clean,NOTE-0005,Aldehydes,Driver,Top,5,0.4,0.93,Medium
ACC-0292,Baby Clean,Laundry/Clean,NOTE-0629,Powdery Musk,Support,Base,4,0.75,0.98,High
ACC-0292,Baby Clean,Laundry/Clean,NOTE-0484,Heliotropin,Support,Heart,3,0.5,0.92,Medium
ACC-0292,Baby Clean,Laundry/Clean,NOTE-0407,Vanilla,Modifier,Base,2,0.55,0.95,High
ACC-0292,Baby Clean,Laundry/Clean,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.99,High
ACC-0293,Fresh Citrus Laundry,Laundry/Citrus,NOTE-0225,Lemon,Driver,Top,5,0.65,0.94,Medium
ACC-0293,Fresh Citrus Laundry,Laundry/Citrus,NOTE-0040,Bergamot,Support,Top,4,0.65,0.95,Medium
ACC-0293,Fresh Citrus Laundry,Laundry/Citrus,NOTE-0005,Aldehydes,Support,Top,3,0.45,0.93,Medium
ACC-0293,Fresh Citrus Laundry,Laundry/Citrus,NOTE-0434,White Musk,Modifier,Base,2,0.75,0.98,High
ACC-0293,Fresh Citrus Laundry,Laundry/Citrus,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.99,High
ACC-0097,Fougère,Aromatic,NOTE-0447,Lavender Absolute,Driver,Top,5,0.98,0.95,High
ACC-0097,Fougère,Aromatic,NOTE-0134,Coumarin,Driver,Base,5,0.95,0.9,High
ACC-0097,Fougère,Aromatic,NOTE-0452,Oakmoss Absolute,Driver,Base,5,0.85,0.85,Medium
ACC-0097,Fougère,Aromatic,NOTE-0449,Bergamot Oil,Support,Top,4,0.9,0.95,High
ACC-0097,Fougère,Aromatic,NOTE-0450,Geranium Oil,Support,Heart,3,0.7,0.9,High
ACC-0097,Fougère,Aromatic,NOTE-0453,Vetiver Haiti,Support,Base,3,0.75,0.85,High
ACC-0097,Fougère,Aromatic,NOTE-0454,Cedarwood Atlas,Support,Base,3,0.65,0.9,High
ACC-0097,Fougère,Aromatic,NOTE-0630,Timberol,Modifier,Base,2,0.5,0.95,High
ACC-0004,Amber,Amber,NOTE-0455,Labdanum Absolute,Driver,Base,5,0.95,0.9,Medium
ACC-0004,Amber,Amber,NOTE-0456,Vanillin,Driver,Base,4,0.9,0.95,High
ACC-0004,Amber,Amber,NOTE-0457,Benzoin Siam,Support,Base,3,0.85,0.9,High
ACC-0004,Amber,Amber,NOTE-0631,Cetalox,Modifier,Base,3,0.7,0.95,High
ACC-0004,Amber,Amber,NOTE-0458,Patchouli Alcohol,Modifier,Base,2,0.6,0.85,Medium
ACC-0080,Suede,Leather,NOTE-0485,IsoButyl Quinoline,Driver,Base,5,0.9,0.75,Medium
ACC-0080,Suede,Leather,NOTE-0605,Safraleine,Driver,Heart/Base,4,0.85,0.8,High
ACC-0080,Suede,Leather,NOTE-0087,Cashmeran,Support,Base,3,0.8,0.9,High
ACC-0080,Suede,Leather,NOTE-0527,Orris Butter,Support,Base,3,0.7,0.85,High
ACC-0080,Suede,Leather,NOTE-0476,Habanolide,Modifier,Base,2,0.6,0.9,High
ACC-0020,Chypre,Mossy,NOTE-0452,Oakmoss Absolute,Driver,Base,5,0.95,0.85,Medium
ACC-0020,Chypre,Mossy,NOTE-0449,Bergamot Oil,Driver,Top,5,0.9,0.95,High
ACC-0020,Chypre,Mossy,NOTE-0604,Patchouli Oil,Driver,Base,4,0.85,0.8,Medium
ACC-0020,Chypre,Mossy,NOTE-0455,Labdanum Absolute,Support,Base,3,0.75,0.85,Medium
ACC-0020,Chypre,Mossy,NOTE-0501,Rose Absolute,Support,Heart,3,0.7,0.85,High
ACC-0020,Chypre,Mossy,NOTE-0492,Jasmine Absolute,Support,Heart,2,0.55,0.8,High
ACC-0020,Chypre,Mossy,NOTE-0453,Vetiver Haiti,Modifier,Base,2,0.6,0.85,High
ACC-0095,Woody,Woody,NOTE-0459,Cedarwood Virginia,Driver,Base,5,0.9,0.95,High
ACC-0095,Woody,Woody,NOTE-0453,Vetiver Haiti,Driver,Base,4,0.85,0.9,High
ACC-0095,Woody,Woody,NOTE-0632,Sandalwood Oil,Support,Base,4,0.75,0.9,High
ACC-0095,Woody,Woody,NOTE-0462,Patchouli Coeur,Support,Base,3,0.7,0.85,High
ACC-0095,Woody,Woody,NOTE-0633,Georgywood,Modifier,Base,2,0.8,0.95,High
ACC-0050,Leather,Leather,NOTE-0046,Birch Tar,Driver,Base,5,0.9,0.75,Medium
ACC-0050,Leather,Leather,NOTE-0485,IsoButyl Quinoline,Driver,Base,4,0.85,0.75,Medium
ACC-0050,Leather,Leather,NOTE-0606,Styrax Resinoid,Support,Base,3,0.75,0.8,Medium
ACC-0050,Leather,Leather,NOTE-0455,Labdanum Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0050,Leather,Leather,NOTE-0453,Vetiver Haiti,Support,Base,3,0.7,0.85,High
ACC-0050,Leather,Leather,NOTE-0349,Saffron,Modifier,Heart,2,0.6,0.8,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0634,Pink Pepper Oil,Driver,Top,5,0.9,0.9,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0635,Ginger Oil,Driver,Top,4,0.85,0.9,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0550,Cardamom Oil,Support,Top/Heart,3,0.8,0.9,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0449,Bergamot Oil,Support,Top,3,0.75,0.95,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0557,Basil Oil,Support,Top,2,0.6,0.85,High
ACC-0033,Fresh Spicy,Spicy,NOTE-0450,Geranium Oil,Modifier,Heart,2,0.55,0.9,High
ACC-0008,Aromatic,Aromatic,NOTE-0499,Lavender Oil,Driver,Top,5,0.95,0.95,High
ACC-0008,Aromatic,Aromatic,NOTE-0535,Rosemary Oil,Driver,Top,4,0.8,0.9,High
ACC-0008,Aromatic,Aromatic,NOTE-0636,Sage Oil,Support,Top/Heart,3,0.7,0.85,High
ACC-0008,Aromatic,Aromatic,NOTE-0558,Thyme Oil,Support,Heart,3,0.65,0.85,High
ACC-0008,Aromatic,Aromatic,NOTE-0557,Basil Oil,Support,Top,2,0.6,0.85,High
ACC-0008,Aromatic,Aromatic,NOTE-0451,Clary Sage Oil,Modifier,Heart,2,0.55,0.9,High
ACC-0039,Green,Green,NOTE-0637,Galbanum Oil,Driver,Top/Heart,5,0.9,0.8,Medium
ACC-0039,Green,Green,NOTE-0480,Violet Leaf Absolute,Driver,Heart,4,0.85,0.85,High
ACC-0039,Green,Green,NOTE-0532,Cis-3-Hexenol,Support,Top,4,0.8,0.9,High
ACC-0039,Green,Green,NOTE-0491,Petitgrain Oil,Support,Top,3,0.75,0.9,High
ACC-0039,Green,Green,NOTE-0638,Fig Leaf Base,Support,Heart,2,0.6,0.85,High
ACC-0039,Green,Green,NOTE-0453,Vetiver Haiti,Modifier,Base,2,0.55,0.85,High
ACC-0007,Aquatic,Fresh,NOTE-0497,Calone,Driver,Top/Heart,5,0.95,0.85,High
ACC-0007,Aquatic,Fresh,NOTE-0639,Helional,Driver,Heart,4,0.85,0.9,High
ACC-0007,Aquatic,Fresh,NOTE-0640,Melonal,Support,Top,3,0.75,0.9,High
ACC-0007,Aquatic,Fresh,NOTE-0641,Ambrocenide,Support,Base,3,0.7,0.95,High
ACC-0007,Aquatic,Fresh,NOTE-0475,Seaweed Absolute,Support,Base,2,0.5,0.75,Medium
ACC-0007,Aquatic,Fresh,NOTE-0193,Hedione,Modifier,Heart,2,0.6,0.95,High
ACC-0037,Gourmand,Gourmand,NOTE-0456,Vanillin,Driver,Base,5,0.95,0.95,High
ACC-0037,Gourmand,Gourmand,NOTE-0495,Ethyl Maltol,Driver,Base,4,0.85,0.9,High
ACC-0037,Gourmand,Gourmand,NOTE-0134,Coumarin,Support,Base,4,0.8,0.9,High
ACC-0037,Gourmand,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,3,0.75,0.9,High
ACC-0037,Gourmand,Gourmand,NOTE-0457,Benzoin Siam,Support,Base,3,0.7,0.9,High
ACC-0037,Gourmand,Gourmand,NOTE-0642,Caramel Note,Modifier,Base,2,0.6,0.85,Medium
ACC-0066,Powdery,Floral,NOTE-0527,Orris Butter,Driver,Base,5,0.9,0.85,High
ACC-0066,Powdery,Floral,NOTE-0484,Heliotropin,Driver,Base,4,0.85,0.9,High
ACC-0066,Powdery,Floral,NOTE-0643,Iris Absolute,Support,Base,4,0.75,0.85,High
ACC-0066,Powdery,Floral,NOTE-0608,Tonalid,Support,Base,3,0.7,0.9,High
ACC-0066,Powdery,Floral,NOTE-0524,Benzyl Salicylate,Support,Heart/Base,3,0.65,0.9,High
ACC-0066,Powdery,Floral,NOTE-0456,Vanillin,Modifier,Base,2,0.6,0.95,High
ACC-0057,Mossy,Mossy,NOTE-0452,Oakmoss Absolute,Driver,Base,5,0.95,0.85,Medium
ACC-0057,Mossy,Mossy,NOTE-0644,Veramoss,Driver,Base,4,0.7,0.9,High
ACC-0057,Mossy,Mossy,NOTE-0604,Patchouli Oil,Support,Base,4,0.8,0.8,Medium
ACC-0057,Mossy,Mossy,NOTE-0453,Vetiver Haiti,Support,Base,3,0.75,0.85,High
ACC-0057,Mossy,Mossy,NOTE-0463,Evernyl,Support,Base,3,0.6,0.85,High
ACC-0057,Mossy,Mossy,NOTE-0637,Galbanum Oil,Modifier,Top/Heart,2,0.55,0.8,Medium
ACC-0294,Oriental Spicy,Spicy,NOTE-0612,Cinnamon Oil,Driver,Heart,5,0.9,0.8,Medium
ACC-0294,Oriental Spicy,Spicy,NOTE-0513,Clove Bud Oil,Driver,Heart,4,0.85,0.8,Medium
ACC-0294,Oriental Spicy,Spicy,NOTE-0514,Nutmeg Oil,Support,Heart,3,0.8,0.85,High
ACC-0294,Oriental Spicy,Spicy,NOTE-0550,Cardamom Oil,Support,Top/Heart,3,0.75,0.9,High
ACC-0294,Oriental Spicy,Spicy,NOTE-0456,Vanillin,Support,Base,4,0.8,0.9,High
ACC-0294,Oriental Spicy,Spicy,NOTE-0284,Opoponax,Modifier,Base,3,0.7,0.9,Medium
ACC-0094,White Floral,Floral,NOTE-0492,Jasmine Absolute,Driver,Heart,5,0.95,0.85,High
ACC-0094,White Floral,Floral,NOTE-0645,Tuberose Absolute,Driver,Heart,5,0.9,0.8,High
ACC-0094,White Floral,Floral,NOTE-0493,Orange Blossom Absolute,Support,Heart,4,0.85,0.9,High
ACC-0094,White Floral,Floral,NOTE-0646,Gardenia Accord,Support,Heart,3,0.7,0.85,High
ACC-0094,White Floral,Floral,NOTE-0494,Ylang Ylang Extra,Support,Heart,3,0.75,0.85,High
ACC-0094,White Floral,Floral,NOTE-0193,Hedione,Modifier,Heart,2,0.8,0.95,High
ACC-0068,Rose,Floral,NOTE-0501,Rose Absolute,Driver,Heart,5,0.95,0.9,High
ACC-0068,Rose,Floral,NOTE-0647,Phenethyl Alcohol,Driver,Heart,4,0.9,0.9,High
ACC-0068,Rose,Floral,NOTE-0502,Geraniol,Support,Heart,4,0.85,0.9,High
ACC-0068,Rose,Floral,NOTE-0503,Citronellol,Support,Heart,3,0.8,0.9,High
ACC-0068,Rose,Floral,NOTE-0541,Rose Oxide,Support,Top/Heart,2,0.6,0.8,High
ACC-0068,Rose,Floral,NOTE-0504,Damascenone,Modifier,Heart,2,0.7,0.85,High
ACC-0090,Violet,Floral,NOTE-0648,Ionone Beta,Driver,Heart,5,0.95,0.85,High
ACC-0090,Violet,Floral,NOTE-0534,Ionone Alpha,Driver,Heart,4,0.85,0.85,High
ACC-0090,Violet,Floral,NOTE-0649,Methyl Ionone,Support,Heart/Base,3,0.75,0.85,High
ACC-0090,Violet,Floral,NOTE-0527,Orris Butter,Support,Base,4,0.8,0.85,High
ACC-0090,Violet,Floral,NOTE-0480,Violet Leaf Absolute,Support,Heart,2,0.65,0.85,High
ACC-0084,Tobacco,Gourmand,NOTE-0519,Tobacco Absolute,Driver,Base,5,0.95,0.85,High
ACC-0084,Tobacco,Gourmand,NOTE-0496,Tonka Bean Absolute,Driver,Base,4,0.85,0.9,High
ACC-0084,Tobacco,Gourmand,NOTE-0134,Coumarin,Support,Base,4,0.8,0.9,High
ACC-0084,Tobacco,Gourmand,NOTE-0456,Vanillin,Support,Base,3,0.75,0.95,High
ACC-0084,Tobacco,Gourmand,NOTE-0650,Kephalis,Support,Base,3,0.7,0.85,High
ACC-0084,Tobacco,Gourmand,NOTE-0574,Honey Absolute,Modifier,Base,2,0.6,0.85,Medium
ACC-0043,Incense,Resinous,NOTE-0613,Frankincense Oil,Driver,Heart/Base,5,0.95,0.85,High
ACC-0043,Incense,Resinous,NOTE-0614,Myrrh Resinoid,Driver,Base,4,0.85,0.8,Medium
ACC-0043,Incense,Resinous,NOTE-0478,Elemi Resin,Support,Top/Heart,3,0.75,0.85,Medium
ACC-0043,Incense,Resinous,NOTE-0455,Labdanum Absolute,Support,Base,4,0.8,0.85,Medium
ACC-0043,Incense,Resinous,NOTE-0606,Styrax Resinoid,Support,Base,3,0.7,0.9,Medium
ACC-0043,Incense,Resinous,NOTE-0454,Cedarwood Atlas,Modifier,Base,2,0.65,0.9,High
ACC-0002,Aldehydic,Fresh,NOTE-0489,Aldehyde C-10,Driver,Top,5,0.9,0.85,High
ACC-0002,Aldehydic,Fresh,NOTE-0474,Aldehyde C-11,Driver,Top,4,0.85,0.85,High
ACC-0002,Aldehydic,Fresh,NOTE-0464,Aldehyde C-12 MNA,Support,Top,4,0.8,0.9,High
ACC-0002,Aldehydic,Fresh,NOTE-0509,Linalool,Support,Top/Heart,3,0.75,0.95,High
