request_id,perfume_id,primary_accord,secondary_accord,primary_in_ref,any_in_ref,ref_accord_count
REQ-03553,P000245,ACC-0118,ACC-0253,False,False,4
REQ-03555,P000070,ACC-0258,ACC-0131,False,False,10
REQ-03556,P000299,ACC-0197,ACC-0281,False,False,5
REQ-03557,P000081,ACC-0253,ACC-0022,False,False,6
REQ-03558,P000338,ACC-0134,,False,False,4
REQ-03561,P000158,ACC-0104,,False,False,7
REQ-03562,P000039,ACC-0105,ACC-0179,False,False,10
REQ-03563,P000264,ACC-0249,,False,False,4
REQ-03564,P000230,ACC-0206,,False,False,5
REQ-03567,P000445,ACC-0032,,False,False,4
REQ-03568,P000102,ACC-0283,,False,False,10
REQ-03570,P000373,ACC-0184,,False,False,4
REQ-03571,P000415,ACC-0168,,False,False,4
REQ-03572,P000120,ACC-0075,ACC-0039,False,False,10
REQ-03575,P000182,ACC-0286,,False,False,5
REQ-03576,P000295,ACC-0148,ACC-0187,False,False,5
REQ-03577,P000243,ACC-0172,,False,False,5
REQ-03578,P000399,ACC-0134,,False,False,4
REQ-03579,P000015,ACC-0111,,False,False,10
REQ-03581,P000444,ACC-0204,ACC-0277,False,False,4
REQ-03585,P000041,ACC-0062,ACC-0288,False,False,5
REQ-03586,P000146,ACC-0239,,False,False,6
REQ-03588,P000410,ACC-0166,,False,False,4
REQ-03590,P000055,ACC-0112,,False,False,10
REQ-03591,P000007,ACC-0118,,False,False,10
REQ-03594,P000224,ACC-0177,,False,False,5
REQ-03597,P000248,ACC-0232,,False,False,4
REQ-03598,P000402,ACC-0104,ACC-0138,False,False,4
REQ-03599,P000182,ACC-0187,,False,False,5
REQ-03602,P000221,ACC-0075,,True,True,5
REQ-03604,P000059,ACC-0175,ACC-0143,False,False,8
REQ-03607,P000345,ACC-0118,ACC-0277,False,False,3
REQ-03611,P000400,ACC-0202,,False,False,4
REQ-03612,P000210,ACC-0156,,False,False,4
REQ-03616,P000077,ACC-0170,,False,False,10
REQ-03618,P000310,ACC-0197,,False,False,4
REQ-03619,P000052,ACC-0282,,False,False,10
REQ-03621,P000122,ACC-0264,,False,False,10
REQ-03623,P000092,ACC-0109,ACC-0162,False,False,10
REQ-03624,P000083,ACC-0166,,False,False,7
REQ-03625,P000001,ACC-0102,,False,False,10
REQ-03626,P000401,ACC-0277,,False,False,4
REQ-03628,P000374,ACC-0112,,False,False,4
REQ-03630,P000167,ACC-0206,,False,False,8
REQ-03632,P000088,ACC-0123,,False,False,10
REQ-03633,P000107,ACC-0123,,False,False,10
REQ-03634,P000138,ACC-0275,,False,False,5
REQ-03635,P000034,ACC-0118,,False,False,10
REQ-03637,P000245,ACC-0170,ACC-0100,False,False,4
REQ-03640,P000285,ACC-0118,,False,False,4
REQ-03641,P000243,ACC-0118,,False,False,5
REQ-03642,P000113,ACC-0112,,False,False,10
REQ-03643,P000314,ACC-0059,,True,True,4
REQ-03645,P000305,ACC-0170,ACC-0192,False,False,4
REQ-03646,P000103,ACC-0172,,False,False,5
REQ-03649,P000298,ACC-0267,,False,False,5
REQ-03650,P000119,ACC-0134,,False,False,5
REQ-03651,P000372,ACC-0050,,False,False,4
REQ-03654,P000409,ACC-0190,,False,False,4
REQ-03655,P000258,ACC-0127,ACC-0063,False,False,4
REQ-03656,P000283,ACC-0197,ACC-0063,False,False,5
REQ-03657,P000315,ACC-0004,,False,False,4
REQ-03659,P000276,ACC-0167,,False,False,4
REQ-03660,P000133,ACC-0105,ACC-0267,False,False,10
REQ-03661,P000234,ACC-0115,,False,False,5
REQ-03662,P000436,ACC-0293,,False,False,4
REQ-03670,P000230,ACC-0236,,False,False,5
REQ-03672,P000145,ACC-0170,,False,False,5
REQ-03677,P000056,ACC-0129,,False,False,10
REQ-03678,P000043,ACC-0055,,False,False,5
REQ-03679,P000289,ACC-0156,ACC-0293,False,False,4
REQ-03683,P000165,ACC-0171,ACC-0187,False,False,9
REQ-03684,P000419,ACC-0112,,False,False,4
REQ-03685,P000322,ACC-0277,,False,False,4
REQ-03686,P000188,ACC-0285,ACC-0124,False,False,5
REQ-03688,P000138,ACC-0028,,False,False,5
REQ-03689,P000189,ACC-0128,ACC-0254,False,False,6
REQ-03693,P000060,ACC-0178,ACC-0022,False,True,10
REQ-03695,P000182,ACC-0166,,False,False,5
REQ-03696,P000117,ACC-0280,,False,False,8
REQ-03697,P000158,ACC-0127,ACC-0153,False,False,7
REQ-03698,P000383,ACC-0170,,False,False,4
REQ-03700,P000256,ACC-0171,ACC-0107,False,False,4
REQ-03701,P000061,ACC-0200,,False,False,3
REQ-03703,P000105,ACC-0170,,False,False,6
REQ-03705,P000354,ACC-0184,ACC-0177,False,False,4
REQ-03706,P000322,ACC-0250,ACC-0121,False,False,4
REQ-03707,P000427,ACC-0281,,False,False,4
REQ-03711,P000138,ACC-0118,ACC-0195,False,False,5
REQ-03712,P000128,ACC-0127,ACC-0135,False,False,8
REQ-03713,P000405,ACC-0118,ACC-0082,False,False,4
REQ-03714,P000378,ACC-0259,,False,False,4
REQ-03715,P000301,ACC-0171,ACC-0257,False,False,5
REQ-03717,P000251,ACC-0170,,False,False,4
REQ-03719,P000264,ACC-0075,,False,False,4
REQ-03721,P000285,ACC-0170,ACC-0157,False,False,4
REQ-03722,P000236,ACC-0181,ACC-0170,False,False,5
REQ-03724,P000151,ACC-0114,,False,False,9
REQ-03725,P000042,ACC-0142,,False,False,8
REQ-03727,P000135,ACC-0125,,False,False,10
REQ-03728,P000412,ACC-0222,,False,False,4
REQ-03729,P000104,ACC-0222,ACC-0031,False,False,10
REQ-03730,P000237,ACC-0090,ACC-0212,False,False,5
REQ-03731,P000187,ACC-0170,,False,False,5
REQ-03732,P000431,ACC-0195,ACC-0266,False,False,4
REQ-03733,P000177,ACC-0131,ACC-0244,False,False,5
REQ-03734,P000036,ACC-0280,ACC-0138,False,False,7
REQ-03735,P000111,ACC-0213,,False,False,10
REQ-03738,P000392,ACC-0112,,False,False,4
REQ-03742,P000207,ACC-0095,,False,False,4
REQ-03744,P000404,ACC-0292,,False,False,4
REQ-03745,P000412,ACC-0112,ACC-0075,False,True,4
REQ-03746,P000046,ACC-0295,ACC-0039,False,True,5
REQ-03747,P000027,ACC-0144,,False,False,7
REQ-03750,P000246,ACC-0205,,False,False,4
REQ-03752,P000067,ACC-0170,,False,False,8
REQ-03753,P000005,ACC-0286,ACC-0229,False,False,10
REQ-03754,P000424,ACC-0022,ACC-0178,False,False,4
REQ-03755,P000282,ACC-0138,,False,False,4
REQ-03756,P000424,ACC-0023,,False,False,4
REQ-03760,P000158,ACC-0171,ACC-0125,False,False,7
REQ-03761,P000415,ACC-0206,,False,False,4
REQ-03762,P000281,ACC-0158,,False,False,4
REQ-03764,P000089,ACC-0177,,False,False,10
REQ-03766,P000130,ACC-0107,,False,False,6
REQ-03767,P000360,ACC-0170,,False,False,4
REQ-03770,P000057,ACC-0122,,False,False,9
REQ-03772,P000147,ACC-0127,,False,False,7
REQ-03773,P000216,ACC-0179,,False,False,4
REQ-03774,P000285,ACC-0287,,False,False,4
REQ-03776,P000070,ACC-0290,,False,False,10
REQ-03780,P000373,ACC-0131,,False,False,4
REQ-03781,P000326,ACC-0075,,False,False,4
REQ-03782,P000049,ACC-0138,,False,False,10
REQ-03784,P000424,ACC-0289,ACC-0181,False,False,4
REQ-03786,P000239,ACC-0134,,False,False,5
REQ-03789,P000419,ACC-0295,ACC-0125,False,False,4
REQ-03792,P000324,ACC-0283,,False,False,4
REQ-03795,P000062,ACC-0213,ACC-0164,False,False,10
REQ-03796,P000214,ACC-0129,ACC-0183,False,False,4
REQ-03797,P000253,ACC-0118,ACC-0227,False,False,4
REQ-03798,P000223,ACC-0082,ACC-0200,False,False,5
REQ-03799,P000072,ACC-0068,,False,False,10
REQ-03801,P000404,ACC-0281,ACC-0209,False,False,4
REQ-03803,P000088,ACC-0283,,False,False,10
REQ-03805,P000131,ACC-0200,,False,False,7
REQ-03807,P000097,ACC-0118,,False,False,6
REQ-03810,P000331,ACC-0134,,False,False,4
REQ-03812,P000119,ACC-0063,ACC-0170,False,False,5
REQ-03818,P000378,ACC-0180,,False,False,4
REQ-03822,P000256,ACC-0197,ACC-0204,False,False,4
REQ-03824,P000273,ACC-0277,ACC-0239,False,False,4
REQ-03827,P000104,ACC-0153,ACC-0102,False,False,10
REQ-03828,P000048,ACC-0156,,False,False,5
REQ-03829,P000009,ACC-0282,,False,False,9
REQ-03830,P000123,ACC-0112,,False,False,5
REQ-03831,P000088,ACC-0113,ACC-0122,False,False,10
REQ-03834,P000074,ACC-0213,ACC-0170,False,False,8
REQ-03835,P000149,ACC-0275,ACC-0112,False,False,5
REQ-03837,P000202,ACC-0112,,False,False,4
REQ-03838,P000277,ACC-0032,,False,False,4
REQ-03839,P000384,ACC-0153,,False,False,4
REQ-03840,P000036,ACC-0212,,False,False,7
REQ-03841,P000362,ACC-0023,,False,False,4
REQ-03844,P000388,ACC-0162,,False,False,4
REQ-03845,P000054,ACC-0285,ACC-0170,False,False,10
REQ-03849,P000263,ACC-0145,,False,False,4
REQ-03852,P000170,ACC-0116,,False,False,6
REQ-03856,P000103,ACC-0283,,False,False,5
REQ-03858,P000324,ACC-0106,ACC-0288,False,False,4
REQ-03861,P000321,ACC-0141,,False,False,4
REQ-03862,P000179,ACC-0112,,False,False,5
REQ-03865,P000074,ACC-0096,,False,False,8
REQ-03866,P000163,ACC-0243,ACC-0112,False,False,10
REQ-03867,P000357,ACC-0153,,False,False,4
REQ-03868,P000436,ACC-0055,,False,False,4
REQ-03869,P000074,ACC-0131,ACC-0007,False,False,8
REQ-03870,P000211,ACC-0207,,False,False,5
REQ-03871,P000371,ACC-0157,,False,False,4
REQ-03872,P000244,ACC-0196,,False,False,5
REQ-03875,P000052,ACC-0177,,False,False,10
REQ-03877,P000399,ACC-0183,,False,False,4
REQ-03878,P000010,ACC-0095,,True,True,7
REQ-03880,P000097,ACC-0250,ACC-0170,False,False,6
REQ-03881,P000439,ACC-0283,,False,False,4
REQ-03891,P000109,ACC-0259,,False,False,10
REQ-03892,P000422,ACC-0068,,False,False,4
REQ-03893,P000415,ACC-0112,,False,False,4
REQ-03894,P000111,ACC-0039,,False,False,10
REQ-03895,P000297,ACC-0135,,False,False,5
REQ-03897,P000213,ACC-0174,,False,False,4
REQ-03901,P000300,ACC-0170,ACC-0144,False,False,5
REQ-03905,P000187,ACC-0050,,False,False,5
REQ-03906,P000374,ACC-0283,,False,False,4
REQ-03907,P000266,ACC-0207,ACC-0159,False,False,4
REQ-03908,P000120,ACC-0266,,False,False,10
REQ-03909,P000172,ACC-0082,ACC-0125,False,False,4
REQ-03910,P000211,ACC-0155,,False,False,5
REQ-03911,P000042,ACC-0132,,False,False,8
REQ-03912,P000272,ACC-0102,,False,False,4
REQ-03914,P000111,ACC-0253,ACC-0263,False,False,10
REQ-03915,P000283,ACC-0177,,False,False,5
REQ-03918,P000043,ACC-0118,,False,False,5
REQ-03920,P000162,ACC-0212,ACC-0161,False,False,7
REQ-03922,P000376,ACC-0244,ACC-0166,False,False,4
REQ-03923,P000204,ACC-0167,,False,False,4
REQ-03924,P000313,ACC-0080,,False,False,5
REQ-03926,P000015,ACC-0215,,False,False,10
REQ-03929,P000156,ACC-0209,ACC-0287,False,False,10
REQ-03931,P000407,ACC-0293,ACC-0120,False,False,4
REQ-03932,P000118,ACC-0121,,False,False,8
REQ-03934,P000078,ACC-0166,,False,False,5
REQ-03938,P000418,ACC-0102,ACC-0118,False,False,4
REQ-03939,P000299,ACC-0185,,False,False,5
REQ-03940,P000069,ACC-0059,ACC-0090,True,True,10
REQ-03941,P000449,ACC-0112,ACC-0066,False,False,4
REQ-03943,P000253,ACC-0174,,False,False,4
REQ-03945,P000201,ACC-0209,ACC-0066,False,False,4
REQ-03946,P000263,ACC-0155,,False,False,4
REQ-03947,P000276,ACC-0094,,False,False,4
REQ-03948,P000167,ACC-0155,,False,False,8
REQ-03949,P000332,ACC-0190,,False,False,4
REQ-03953,P000284,ACC-0156,,False,False,4
REQ-03954,P000261,ACC-0288,,False,False,4
REQ-03957,P000021,ACC-0124,ACC-0276,False,False,10
REQ-03958,P000076,ACC-0282,,False,False,10
REQ-03960,P000018,ACC-0130,ACC-0105,False,False,5
REQ-03961,P000188,ACC-0239,ACC-0212,False,False,5
REQ-03964,P000347,ACC-0153,,False,False,4
REQ-03968,P000323,ACC-0055,,False,False,4
REQ-03969,P000017,ACC-0127,,False,False,10
REQ-03970,P000048,ACC-0007,,False,False,5
REQ-03974,P000087,ACC-0184,ACC-0055,False,False,7
REQ-03975,P000336,ACC-0039,,False,False,4
REQ-03976,P000400,ACC-0104,ACC-0256,False,False,4
REQ-03977,P000256,ACC-0281,ACC-0185,False,False,4
REQ-03978,P000201,ACC-0285,,False,False,4
REQ-03980,P000263,ACC-0023,ACC-0294,False,False,4
REQ-03981,P000424,ACC-0263,,False,False,4
REQ-03984,P000211,ACC-0167,ACC-0034,False,False,5
REQ-03986,P000275,ACC-0193,,False,False,4
REQ-03987,P000204,ACC-0122,,False,False,4
REQ-03988,P000333,ACC-0104,ACC-0141,False,False,4
REQ-03989,P000447,ACC-0034,ACC-0177,False,False,4
REQ-03990,P000411,ACC-0171,ACC-0167,False,False,4
REQ-03995,P000297,ACC-0104,ACC-0007,False,False,5
REQ-03998,P000168,ACC-0248,ACC-0075,False,False,10
REQ-04000,P000128,ACC-0213,ACC-0104,False,False,8
REQ-04002,P000288,ACC-0190,ACC-0239,False,False,4
REQ-04003,P000172,ACC-0212,,False,False,4
REQ-04004,P000166,ACC-0171,ACC-0229,False,False,10
REQ-04006,P000111,ACC-0277,,False,False,10
REQ-04007,P000311,ACC-0212,ACC-0082,False,False,5
REQ-04008,P000201,ACC-0183,ACC-0159,False,False,4
REQ-04010,P000326,ACC-0167,ACC-0204,False,False,4
REQ-04012,P000389,ACC-0138,,False,False,4
REQ-04013,P000251,ACC-0100,ACC-0007,False,False,4
REQ-04015,P000413,ACC-0156,,False,False,4
REQ-04018,P000134,ACC-0286,ACC-0100,False,False,5
REQ-04019,P000448,ACC-0007,ACC-0158,False,False,4
REQ-04020,P000344,ACC-0256,,False,False,4
REQ-04021,P000077,ACC-0063,,False,False,10
REQ-04026,P000394,ACC-0237,,False,False,4
REQ-04027,P000109,ACC-0028,,False,False,10
REQ-04030,P000013,ACC-0131,ACC-0232,False,False,10
REQ-04031,P000331,ACC-0193,,False,False,4
REQ-04032,P000162,ACC-0112,,False,False,7
REQ-04033,P000049,ACC-0292,ACC-0282,False,False,10
REQ-04035,P000040,ACC-0102,,False,False,5
REQ-04037,P000299,ACC-0289,,False,False,5
REQ-04039,P000396,ACC-0206,,False,False,4
REQ-04042,P000223,ACC-0295,,False,False,5
REQ-04043,P000304,ACC-0112,ACC-0127,False,False,5
REQ-04044,P000011,ACC-0287,ACC-0109,False,False,10
REQ-04047,P000279,ACC-0066,ACC-0125,False,False,4
REQ-04048,P000121,ACC-0034,,False,False,10
REQ-04049,P000253,ACC-0246,ACC-0039,False,False,4
REQ-04052,P000279,ACC-0206,,False,False,4
REQ-04054,P000124,ACC-0182,,False,False,8
REQ-04055,P000096,ACC-0199,,False,False,8
REQ-04056,P000434,ACC-0287,ACC-0169,False,False,4
REQ-04057,P000386,ACC-0167,,False,False,4
REQ-04059,P000009,ACC-0239,,False,False,9
REQ-04060,P000450,ACC-0139,,False,False,4
REQ-04061,P000205,ACC-0263,,False,False,4
REQ-04063,P000009,ACC-0295,,False,False,9
REQ-04067,P000045,ACC-0118,,False,False,8
REQ-04070,P000011,ACC-0212,,False,False,10
REQ-04072,P000320,ACC-0147,,False,False,4
REQ-04073,P000342,ACC-0281,,False,False,4
REQ-04074,P000307,ACC-0007,ACC-0277,False,False,4
REQ-04075,P000202,ACC-0174,ACC-0212,False,False,4
REQ-04077,P000256,ACC-0253,,False,False,4
REQ-04079,P000062,ACC-0059,,True,True,10
REQ-04080,P000230,ACC-0275,,False,False,5
REQ-04082,P000023,ACC-0184,,False,False,10
REQ-04083,P000132,ACC-0102,,False,False,10
REQ-04084,P000141,ACC-0170,ACC-0250,False,False,9
REQ-04085,P000063,ACC-0051,,False,False,6
REQ-04086,P000005,ACC-0039,,False,False,10
REQ-04089,P000408,ACC-0138,,False,False,4
REQ-04091,P000100,ACC-0296,,False,False,8
REQ-04092,P000308,ACC-0222,,False,False,4
REQ-04094,P000374,ACC-0308,ACC-0142,False,False,4
REQ-04095,P000205,ACC-0148,,False,False,4
REQ-04096,P000248,ACC-0114,,False,False,4
REQ-04099,P000087,ACC-0250,,False,False,7
REQ-04100,P000439,ACC-0112,ACC-0265,False,False,4
REQ-04102,P000071,ACC-0207,,False,False,7
REQ-04103,P000371,ACC-0161,ACC-0227,False,False,4
REQ-04104,P000303,ACC-0094,ACC-0034,False,False,5
REQ-04105,P000266,ACC-0080,,False,False,4
REQ-04107,P000371,ACC-0222,ACC-0157,False,False,4
REQ-04110,P000003,ACC-0266,,False,False,10
REQ-04112,P000429,ACC-0308,ACC-0262,False,False,4
REQ-04113,P000413,ACC-0101,,False,False,4
REQ-04114,P000277,ACC-0214,,False,False,4
REQ-04115,P000223,ACC-0058,,False,False,5
REQ-04117,P000284,ACC-0022,,False,False,4
REQ-04119,P000180,ACC-0199,ACC-0170,False,False,4
REQ-04121,P000024,ACC-0097,,False,False,10
REQ-04125,P000337,ACC-0191,,False,False,4
REQ-04126,P000114,ACC-0183,ACC-0267,False,False,10
REQ-04127,P000337,ACC-0146,ACC-0106,False,False,4
REQ-04128,P000182,ACC-0140,ACC-0105,False,False,5
REQ-04129,P000351,ACC-0179,,False,False,4
REQ-04135,P000113,ACC-0079,,False,False,10
REQ-04137,P000140,ACC-0134,ACC-0161,False,False,5
REQ-04141,P000204,ACC-0253,,False,False,4
REQ-04142,P000239,ACC-0063,ACC-0028,False,False,5
REQ-04148,P000171,ACC-0082,ACC-0007,False,False,5
REQ-04149,P000098,ACC-0090,,False,False,9
REQ-04151,P000296,ACC-0210,,False,False,5
REQ-04154,P000089,ACC-0068,,True,True,10
REQ-04155,P000342,ACC-0109,ACC-0171,False,False,4
REQ-04157,P000381,ACC-0034,ACC-0190,False,False,4
REQ-04158,P000196,ACC-0162,,False,False,3
REQ-04160,P000326,ACC-0140,,False,False,4
REQ-04161,P000106,ACC-0144,ACC-0207,False,False,10
REQ-04163,P000199,ACC-0196,,False,False,4
REQ-04165,P000002,ACC-0159,ACC-0171,False,False,10
REQ-04167,P000140,ACC-0170,ACC-0283,False,False,5
REQ-04169,P000128,ACC-0112,ACC-0107,False,False,8
REQ-04171,P000408,ACC-0213,,False,False,4
REQ-04172,P000224,ACC-0247,,False,False,5
REQ-04174,P000306,ACC-0257,ACC-0204,False,False,4
REQ-04179,P000125,ACC-0112,,False,False,10
REQ-04180,P000105,ACC-0277,,False,False,6
REQ-04185,P000313,ACC-0245,,False,False,5
REQ-04188,P000078,ACC-0156,,False,False,5
REQ-04190,P000305,ACC-0063,,False,False,4
REQ-04191,P000418,ACC-0287,,False,False,4
REQ-04192,P000022,ACC-0267,ACC-0118,False,False,10
REQ-04195,P000145,ACC-0170,ACC-0130,False,False,5
REQ-04196,P000236,ACC-0100,,False,False,5
REQ-04198,P000132,ACC-0254,,False,False,10
REQ-04200,P000178,ACC-0112,,False,False,5
REQ-04201,P000072,ACC-0295,,False,False,10
REQ-04204,P000377,ACC-0281,,False,False,4
REQ-04208,P000213,ACC-0281,ACC-0133,False,False,4
REQ-04209,P000235,ACC-0289,,False,False,4
REQ-04211,P000343,ACC-0161,,False,False,4
REQ-04212,P000371,ACC-0134,ACC-0264,False,False,4
REQ-04214,P000275,ACC-0239,,False,False,4
REQ-04215,P000200,ACC-0118,,False,False,4
REQ-04217,P000305,ACC-0113,,False,False,4
REQ-04220,P000176,ACC-0166,ACC-0288,False,False,5
REQ-04222,P000229,ACC-0034,ACC-0221,False,False,4
REQ-04223,P000294,ACC-0182,,False,False,5
REQ-04224,P000230,ACC-0133,ACC-0107,False,False,5
REQ-04226,P000415,ACC-0131,,False,False,4
REQ-04227,P000059,ACC-0250,ACC-0170,False,False,8
REQ-04228,P000325,ACC-0144,,False,False,4
REQ-04229,P000030,ACC-0233,,False,False,10
REQ-04230,P000192,ACC-0131,,False,False,6
REQ-04231,P000316,ACC-0033,,False,False,4
REQ-04233,P000215,ACC-0153,,False,False,4
REQ-04234,P000276,ACC-0112,ACC-0063,False,False,4
REQ-04235,P000139,ACC-0118,,False,False,8
REQ-04237,P000118,ACC-0254,ACC-0007,False,False,8
REQ-04241,P000059,ACC-0055,ACC-0197,False,False,8
REQ-04242,P000107,ACC-0112,,False,False,10
REQ-04243,P000104,ACC-0131,,False,False,10
REQ-04244,P000391,ACC-0134,,False,False,4
REQ-04247,P000320,ACC-0166,ACC-0023,False,False,4
REQ-04249,P000346,ACC-0257,,False,False,4
REQ-04250,P000022,ACC-0114,,False,False,10
REQ-04254,P000305,ACC-0107,,False,False,4
REQ-04256,P000094,ACC-0280,,False,False,9
REQ-04257,P000436,ACC-0144,,False,False,4
REQ-04259,P000199,ACC-0101,,False,False,4
REQ-04267,P000012,ACC-0251,,False,False,10
REQ-04268,P000090,ACC-0181,,False,False,10
REQ-04269,P000350,ACC-0144,ACC-0170,False,False,4
REQ-04272,P000126,ACC-0144,,False,False,10
REQ-04278,P000067,ACC-0144,,False,False,8
REQ-04280,P000350,ACC-0170,,False,False,4
REQ-04285,P000239,ACC-0278,,False,False,5
REQ-04286,P000184,ACC-0107,,False,False,4
REQ-04288,P000152,ACC-0161,,False,False,9
REQ-04289,P000320,ACC-0184,,False,False,4
REQ-04293,P000145,ACC-0222,ACC-0181,False,False,5
REQ-04294,P000295,ACC-0190,ACC-0209,False,False,5
REQ-04296,P000413,ACC-0170,ACC-0253,False,False,4
REQ-04297,P000249,ACC-0055,,False,False,4
REQ-04298,P000123,ACC-0228,ACC-0127,False,False,5
REQ-04300,P000427,ACC-0191,,False,False,4
REQ-04301,P000138,ACC-0249,,False,False,5
REQ-04302,P000432,ACC-0277,,False,False,4
REQ-04306,P000080,ACC-0034,ACC-0066,False,True,10
REQ-04307,P000151,ACC-0171,ACC-0039,False,True,9
REQ-04308,P000031,ACC-0233,,False,False,5
REQ-04309,P000359,ACC-0130,,False,False,4
REQ-04310,P000404,ACC-0092,,False,False,4
REQ-04315,P000389,ACC-0170,,False,False,4
REQ-04316,P000134,ACC-0144,,False,False,5
REQ-04318,P000204,ACC-0170,ACC-0118,False,False,4
REQ-04319,P000422,ACC-0233,,False,False,4
REQ-04321,P000265,ACC-0128,,False,False,4
REQ-04322,P000171,ACC-0063,,False,False,5
REQ-04323,P000112,ACC-0279,,False,False,10
REQ-04325,P000328,ACC-0209,,False,False,4
REQ-04327,P000327,ACC-0007,,False,False,4
REQ-04328,P000354,ACC-0107,ACC-0144,False,False,4
REQ-04330,P000437,ACC-0080,,False,False,4
REQ-04331,P000298,ACC-0112,ACC-0174,False,False,5
REQ-04334,P000308,ACC-0167,,False,False,4
REQ-04335,P000151,ACC-0252,,False,False,9
REQ-04337,P000260,ACC-0121,ACC-0175,False,False,4
REQ-04340,P000313,ACC-0079,,True,True,5
REQ-04341,P000018,ACC-0207,,False,False,5
REQ-04347,P000356,ACC-0281,ACC-0167,False,False,4
REQ-04348,P000332,ACC-0112,ACC-0155,False,False,4
REQ-04350,P000057,ACC-0219,,False,False,9
REQ-04351,P000079,ACC-0183,,False,False,10
REQ-04352,P000368,ACC-0187,,False,False,4
REQ-04356,P000377,ACC-0131,ACC-0028,False,True,4
REQ-04358,P000447,ACC-0118,,False,False,4
REQ-04359,P000418,ACC-0101,,False,False,4
REQ-04361,P000083,ACC-0263,ACC-0138,False,False,7
REQ-04362,P000281,ACC-0102,,False,False,4
REQ-04364,P000083,ACC-0183,,False,False,7
REQ-04366,P000233,ACC-0164,,False,False,5
REQ-04367,P000027,ACC-0066,,False,False,7
REQ-04368,P000125,ACC-0206,ACC-0075,False,False,10
REQ-04372,P000398,ACC-0109,,False,False,4
REQ-04374,P000125,ACC-0289,,False,False,10
REQ-04376,P000408,ACC-0118,,False,False,4
REQ-04379,P000099,ACC-0288,ACC-0285,False,False,9
REQ-04380,P000223,ACC-0125,ACC-0170,False,False,5
REQ-04383,P000061,ACC-0195,ACC-0170,False,False,3
REQ-04388,P000238,ACC-0104,,False,False,5
REQ-04391,P000018,ACC-0028,,False,False,5
REQ-04393,P000283,ACC-0155,ACC-0161,False,False,5
REQ-04397,P000210,ACC-0179,,False,False,4
REQ-04398,P000245,ACC-0257,,False,False,4
REQ-04402,P000416,ACC-0180,,False,False,4
REQ-04403,P000100,ACC-0248,,False,False,8
REQ-04406,P000330,ACC-0170,ACC-0055,False,False,4
REQ-04407,P000098,ACC-0139,,False,False,9
REQ-04411,P000001,ACC-0248,,False,False,10
REQ-04412,P000086,ACC-0125,,False,False,10
REQ-04415,P000004,ACC-0267,,False,False,10
REQ-04416,P000385,ACC-0167,,False,False,4
REQ-04417,P000208,ACC-0178,,False,False,4
REQ-04418,P000438,ACC-0118,,False,False,4
REQ-04420,P000411,ACC-0229,,False,False,4
REQ-04425,P000304,ACC-0109,,False,False,5
REQ-04427,P000404,ACC-0258,,False,False,4
REQ-04429,P000236,ACC-0177,,False,False,5
REQ-04430,P000094,ACC-0191,,False,False,9
REQ-04431,P000090,ACC-0200,ACC-0145,False,False,10
REQ-04432,P000441,ACC-0188,ACC-0090,False,False,4
REQ-04435,P000195,ACC-0111,ACC-0134,False,False,4
REQ-04438,P000027,ACC-0138,,False,False,7
REQ-04440,P000002,ACC-0286,ACC-0112,False,False,10
REQ-04441,P000362,ACC-0249,ACC-0102,False,False,4
REQ-04443,P000015,ACC-0002,,False,False,10
REQ-04445,P000195,ACC-0171,ACC-0153,False,False,4
REQ-04446,P000390,ACC-0157,,False,False,4
REQ-04448,P000142,ACC-0254,,False,False,10
REQ-04449,P000378,ACC-0122,,False,False,4
REQ-04450,P000212,ACC-0288,,False,False,5
REQ-04451,P000288,ACC-0170,,False,False,4
REQ-04452,P000326,ACC-0022,,False,False,4
REQ-04453,P000317,ACC-0058,,False,False,4
REQ-04456,P000081,ACC-0128,,False,False,6
REQ-04457,P000428,ACC-0283,,False,False,4
REQ-04459,P000031,ACC-0178,,False,False,5
