request_id,phrase,canonical_descriptor
REQ-03363,citrus,citrus
REQ-03364,aquatic,aquatic
REQ-03366,fresh,fresh
REQ-03366,powdery,powdery
REQ-03368,musk,musky
REQ-03369,leather,leather
REQ-03369,coffee,gourmand
REQ-03370,woody,woody
REQ-03371,barbershop,fougere
REQ-03375,musky,musky
REQ-03375,musk,musky
REQ-03377,fresh,fresh
REQ-03377,freshly washed,clean
REQ-03377,powdery,powdery
REQ-03378,powdery,powdery
REQ-03379,smoky,smoky
REQ-03379,vanilla,gourmand
REQ-03380,musk,musky
REQ-03382,amber,amber
REQ-03382,leather,leather
REQ-03387,clean,clean
REQ-03388,musk,musky
REQ-03390,forest,woody
REQ-03390,after rain,ozonic
REQ-03393,fresh,fresh
REQ-03393,freshly washed,clean
REQ-03397,musk,musky
REQ-03398,leather,leather
REQ-03399,smoky,smoky
REQ-03401,woody,woody
REQ-03402,aquatic,aquatic
REQ-03403,powdery,powdery
REQ-03405,smoky,smoky
REQ-03415,dark,dark
REQ-03417,fresh,fresh
REQ-03417,freshly washed,clean
REQ-03417,smoky,smoky
REQ-03420,spicy,spicy
REQ-03421,leather,leather
REQ-03421,vanilla,gourmand
REQ-03421,coffee,gourmand
REQ-03423,leather,leather
REQ-03425,fresh,fresh
REQ-03425,fresh cut grass,green
REQ-03425,vanilla,gourmand
REQ-03430,clean,clean
REQ-03432,smoky,smoky
REQ-03440,aquatic,aquatic
REQ-03441,leather,leather
REQ-03443,citrus,citrus
REQ-03445,citrus,citrus
REQ-03445,powdery,powdery
REQ-03446,fresh cut grass,green
REQ-03446,leather,leather
REQ-03450,woody,woody
REQ-03450,leather,leather
REQ-03451,ozonic,ozonic
REQ-03452,vanilla,gourmand
REQ-03454,citrus,citrus
REQ-03456,musk,musky
REQ-03457,musk,musky
REQ-03459,sweet,sweet
REQ-03460,clean,clean
REQ-03461,ozone,ozonic
REQ-03463,clean,clean
REQ-03465,forest,woody
REQ-03465,after rain,ozonic
REQ-03466,citrus,citrus
REQ-03466,green,green
REQ-03469,musky,musky
REQ-03469,musk,musky
REQ-03469,mineral,mineral
REQ-03470,smoke,smoky
REQ-03470,fireplace,smoky
REQ-03472,ozone,ozonic
REQ-03473,vanilla,gourmand
REQ-03475,barbershop,fougere
REQ-03481,spicy,spicy
REQ-03483,vanilla,gourmand
REQ-03487,smoky,smoky
REQ-03487,ozone,ozonic
REQ-03489,musky,musky
REQ-03489,musk,musky
REQ-03490,smoky,smoky
REQ-03490,spicy,spicy
REQ-03491,fresh,fresh
REQ-03495,aquatic,aquatic
REQ-03495,leather,leather
REQ-03497,clean,clean
REQ-03497,leather,leather
REQ-03503,citrus,citrus
REQ-03504,leather,leather
REQ-03505,powdery,powdery
REQ-03506,leather,leather
REQ-03509,smoke,smoky
REQ-03509,fireplace,smoky
REQ-03509,powdery,powdery
REQ-03509,sweet,sweet
REQ-03510,musk,musky
REQ-03513,aquatic,aquatic
REQ-03514,barbershop,fougere
REQ-03516,fresh,fresh
REQ-03516,fresh cut grass,green
REQ-03517,spicy,spicy
REQ-03517,leather,leather
REQ-03519,smoky,smoky
REQ-03519,wet stone,mineral
REQ-03520,amber,amber
REQ-03521,vanilla,gourmand
REQ-03522,powdery,powdery
REQ-03523,musk,musky
REQ-03524,barbershop,fougere
REQ-03525,fresh,fresh
REQ-03527,powdery,powdery
REQ-03529,aquatic,aquatic
REQ-03530,powdery,powdery
REQ-03533,musk,musky
REQ-03539,fresh,fresh
REQ-03539,freshly washed,clean
REQ-03541,aquatic,aquatic
REQ-03543,woody,woody
REQ-03543,sweet,sweet
REQ-03546,green,green
REQ-03548,fresh,fresh
REQ-03548,freshly washed,clean
REQ-03548,ozonic,ozonic
REQ-03548,sweet,sweet
REQ-03549,clean,clean
REQ-03549,forest,woody
REQ-03549,after rain,ozonic
REQ-03550,sweet,sweet
REQ-03554,leather,leather
REQ-03555,fresh,fresh
REQ-03555,freshly washed,clean
REQ-03557,green,green
REQ-03557,powdery,powdery
REQ-03559,vanilla,gourmand
REQ-03560,citrus,citrus
REQ-03563,citrus,citrus
REQ-03566,clean,clean
REQ-03566,smoky,smoky
REQ-03567,smoky,smoky
REQ-03567,aquatic,aquatic
REQ-03568,smoke,smoky
REQ-03568,fireplace,smoky
REQ-03568,powdery,powdery
REQ-03569,smoke,smoky
REQ-03569,fireplace,smoky
REQ-03571,clean,clean
REQ-03572,powdery,powdery
REQ-03572,sweet,sweet
REQ-03573,forest,woody
REQ-03573,floral,floral
REQ-03573,after rain,ozonic
REQ-03574,smoky,smoky
REQ-03574,powdery,powdery
REQ-03576,sweet,sweet
REQ-03577,fresh,fresh
REQ-03577,powdery,powdery
REQ-03578,sweet,sweet
REQ-03579,clean,clean
REQ-03579,mineral,mineral
REQ-03580,sweet,sweet
REQ-03582,dark,dark
REQ-03582,sweet,sweet
REQ-03584,fresh,fresh
REQ-03584,freshly washed,clean
REQ-03585,sweet,sweet
REQ-03586,leather,leather
REQ-03588,leather,leather
REQ-03589,fresh,fresh
REQ-03589,clean,clean
REQ-03589,freshly washed,clean
REQ-03590,clean,clean
REQ-03590,sweet,sweet
REQ-03592,aquatic,aquatic
REQ-03593,leather,leather
REQ-03594,ozonic,ozonic
REQ-03594,vanilla,gourmand
REQ-03595,musk,musky
REQ-03596,smoky,smoky
REQ-03596,musk,musky
REQ-03597,powdery,powdery
REQ-03597,vanilla,gourmand
REQ-03601,fresh cut grass,green
REQ-03602,spicy,spicy
REQ-03602,musk,musky
REQ-03602,leather,leather
REQ-03603,wet stone,mineral
REQ-03606,fresh,fresh
REQ-03606,freshly washed,clean
REQ-03607,citrus,citrus
REQ-03608,ozonic,ozonic
REQ-03608,sweet,sweet
REQ-03609,floral,floral
REQ-03610,sweet,sweet
REQ-03611,powdery,powdery
REQ-03613,powdery,powdery
REQ-03614,leather,leather
REQ-03614,coffee,gourmand
REQ-03615,woody,woody
REQ-03616,barbershop,fougere
REQ-03619,sweet,sweet
REQ-03621,leather,leather
REQ-03623,barbershop,fougere
REQ-03624,musk,musky
REQ-03624,ozone,ozonic
REQ-03625,sweet,sweet
REQ-03626,clean,clean
REQ-03626,dark,dark
REQ-03627,clean,clean
REQ-03627,hotel lobby,clean
REQ-03628,clean,clean
REQ-03629,dark,dark
REQ-03629,smoky,smoky
REQ-03634,smoky,smoky
REQ-03637,musk,musky
REQ-03640,amber,amber
REQ-03642,ozonic,ozonic
REQ-03644,powdery,powdery
REQ-03645,powdery,powdery
REQ-03646,smoke,smoky
REQ-03646,fireplace,smoky
REQ-03647,powdery,powdery
REQ-03653,musk,musky
REQ-03656,sweet,sweet
REQ-03657,smoky,smoky
REQ-03659,musk,musky
REQ-03660,musk,musky
REQ-03661,vanilla,gourmand
REQ-03665,powdery,powdery
REQ-03669,musk,musky
REQ-03670,musk,musky
REQ-03670,vanilla,gourmand
REQ-03671,fresh,fresh
REQ-03671,freshly washed,clean
REQ-03672,clean,clean
REQ-03672,hotel lobby,clean
REQ-03672,musk,musky
REQ-03673,clean,clean
REQ-03674,musk,musky
REQ-03674,sweet,sweet
REQ-03675,smoke,smoky
REQ-03675,fireplace,smoky
REQ-03676,aquatic,aquatic
REQ-03676,ozone,ozonic
REQ-03678,leather,leather
REQ-03679,musk,musky
REQ-03682,musk,musky
REQ-03682,ozone,ozonic
REQ-03685,clean,clean
REQ-03685,hotel lobby,clean
REQ-03685,floral,floral
REQ-03685,sweet,sweet
REQ-03686,vanilla,gourmand
REQ-03687,aquatic,aquatic
REQ-03688,clean,clean
REQ-03689,clean,clean
REQ-03692,smoky,smoky
REQ-03692,ozone,ozonic
REQ-03693,musk,musky
REQ-03696,fresh,fresh
REQ-03696,fresh cut grass,green
REQ-03699,smoky,smoky
REQ-03699,powdery,powdery
REQ-03700,smoke,smoky
REQ-03700,fireplace,smoky
REQ-03702,woody,woody
REQ-03703,citrus,citrus
REQ-03704,musk,musky
REQ-03704,leather,leather
REQ-03707,musk,musky
REQ-03707,leather,leather
REQ-03709,leather,leather
REQ-03711,clean,clean
REQ-03712,powdery,powdery
REQ-03713,musk,musky
REQ-03714,leather,leather
REQ-03714,barbershop,fougere
REQ-03715,clean,clean
REQ-03715,smoky,smoky
REQ-03718,sweet,sweet
REQ-03720,clean,clean
REQ-03721,smoky,smoky
REQ-03722,musk,musky
REQ-03722,leather,leather
REQ-03724,smoky,smoky
REQ-03725,vanilla,gourmand
REQ-03726,vanilla,gourmand
REQ-03727,fresh,fresh
REQ-03727,freshly washed,clean
REQ-03727,aquatic,aquatic
REQ-03729,fresh,fresh
REQ-03730,dark,dark
REQ-03730,leather,leather
REQ-03731,smoky,smoky
REQ-03733,ozone,ozonic
REQ-03733,sweet,sweet
REQ-03734,smoky,smoky
REQ-03734,wet stone,mineral
REQ-03735,green,green
REQ-03737,clean,clean
REQ-03738,leather,leather
REQ-03739,leather,leather
REQ-03740,fresh,fresh
REQ-03740,fresh cut grass,green
REQ-03740,vanilla,gourmand
REQ-03741,powdery,powdery
REQ-03743,vanilla,gourmand
REQ-03744,sweet,sweet
REQ-03746,leather,leather
REQ-03746,sweet,sweet
REQ-03746,coffee,gourmand
REQ-03747,musky,musky
REQ-03747,musk,musky
REQ-03747,vanilla,gourmand
REQ-03748,smoke,smoky
REQ-03748,fireplace,smoky
REQ-03748,vanilla,gourmand
REQ-03750,spicy,spicy
REQ-03751,smoky,smoky
REQ-03751,smoke,smoky
REQ-03751,fireplace,smoky
REQ-03753,dark,dark
REQ-03753,forest,woody
REQ-03753,smoky,smoky
REQ-03753,after rain,ozonic
REQ-03755,sweet,sweet
REQ-03756,ozone,ozonic
REQ-03758,sweet,sweet
REQ-03759,spicy,spicy
REQ-03760,leather,leather
REQ-03762,powdery,powdery
REQ-03765,powdery,powdery
REQ-03766,leather,leather
REQ-03767,ozonic,ozonic
REQ-03767,powdery,powdery
REQ-03768,wet stone,mineral
REQ-03768,sweet,sweet
REQ-03770,clean,clean
REQ-03772,leather,leather
REQ-03773,powdery,powdery
REQ-03775,sweet,sweet
REQ-03776,leather,leather
REQ-03777,vanilla,gourmand
REQ-03778,barbershop,fougere
REQ-03779,musk,musky
REQ-03780,powdery,powdery
REQ-03782,wet stone,mineral
REQ-03784,powdery,powdery
REQ-03786,aquatic,aquatic
REQ-03787,smoky,smoky
REQ-03788,sweet,sweet
REQ-03789,smoky,smoky
REQ-03791,coffee,gourmand
REQ-03792,smoky,smoky
REQ-03794,citrus,citrus
REQ-03796,citrus,citrus
REQ-03796,musky,musky
REQ-03796,musk,musky
REQ-03797,smoky,smoky
REQ-03799,fresh,fresh
REQ-03799,fresh cut grass,green
REQ-03800,sweet,sweet
REQ-03801,leather,leather
REQ-03801,coffee,gourmand
REQ-03802,barbershop,fougere
REQ-03803,sweet,sweet
REQ-03804,sweet,sweet
REQ-03804,vanilla,gourmand
REQ-03805,sweet,sweet
REQ-03806,citrus,citrus
REQ-03807,leather,leather
REQ-03807,sweet,sweet
REQ-03808,fresh,fresh
REQ-03809,smoky,smoky
REQ-03809,leather,leather
REQ-03810,clean,clean
REQ-03810,forest,woody
REQ-03810,musk,musky
REQ-03810,after rain,ozonic
REQ-03811,fresh,fresh
REQ-03812,powdery,powdery
REQ-03813,clean,clean
REQ-03814,ozonic,ozonic
REQ-03815,clean,clean
REQ-03815,spicy,spicy
REQ-03815,sweet,sweet
REQ-03816,smoky,smoky
REQ-03816,vanilla,gourmand
REQ-03817,musk,musky
REQ-03819,clean,clean
REQ-03821,vanilla,gourmand
REQ-03822,vanilla,gourmand
REQ-03822,barbershop,fougere
REQ-03823,fresh,fresh
REQ-03823,sweet,sweet
REQ-03824,leather,leather
REQ-03825,leather,leather
REQ-03826,forest,woody
REQ-03826,after rain,ozonic
REQ-03826,powdery,powdery
REQ-03828,vanilla,gourmand
REQ-03832,spicy,spicy
REQ-03833,vanilla,gourmand
REQ-03835,clean,clean
REQ-03835,powdery,powdery
REQ-03836,clean,clean
REQ-03838,leather,leather
REQ-03839,citrus,citrus
REQ-03839,musk,musky
REQ-03839,vanilla,gourmand
REQ-03842,smoky,smoky
REQ-03843,musk,musky
REQ-03843,barbershop,fougere
REQ-03845,citrus,citrus
REQ-03846,wet stone,mineral
REQ-03848,citrus,citrus
REQ-03848,sweet,sweet
REQ-03849,smoky,smoky
REQ-03850,leather,leather
REQ-03850,vanilla,gourmand
REQ-03851,ozonic,ozonic
REQ-03851,leather,leather
REQ-03852,clean,clean
REQ-03854,citrus,citrus
REQ-03854,musk,musky
REQ-03854,leather,leather
REQ-03855,clean,clean
REQ-03860,spicy,spicy
REQ-03861,leather,leather
REQ-03863,vanilla,gourmand
REQ-03863,barbershop,fougere
REQ-03866,smoky,smoky
REQ-03869,woody,woody
REQ-03869,sweet,sweet
REQ-03871,powdery,powdery
REQ-03872,leather,leather
REQ-03873,sweet,sweet
REQ-03874,green,green
REQ-03875,powdery,powdery
REQ-03876,smoky,smoky
REQ-03877,powdery,powdery
REQ-03878,powdery,powdery
REQ-03880,powdery,powdery
REQ-03882,leather,leather
REQ-03884,musky,musky
REQ-03884,musk,musky
REQ-03886,forest,woody
REQ-03886,musk,musky
REQ-03886,after rain,ozonic
REQ-03886,vanilla,gourmand
REQ-03887,powdery,powdery
REQ-03889,citrus,citrus
REQ-03892,citrus,citrus
REQ-03894,ozone,ozonic
REQ-03896,sweet,sweet
REQ-03899,leather,leather
REQ-03901,musk,musky
REQ-03905,musk,musky
REQ-03907,fresh,fresh
REQ-03908,citrus,citrus
REQ-03908,powdery,powdery
REQ-03909,clean,clean
REQ-03909,smoky,smoky
REQ-03909,citrus,citrus
REQ-03913,leather,leather
REQ-03916,musk,musky
REQ-03918,sweet,sweet
REQ-03920,sweet,sweet
REQ-03921,clean,clean
REQ-03922,musk,musky
REQ-03922,sweet,sweet
REQ-03923,powdery,powdery
REQ-03925,leather,leather
REQ-03926,vanilla,gourmand
REQ-03927,citrus,citrus
REQ-03930,clean,clean
REQ-03930,hotel lobby,clean
REQ-03930,ozonic,ozonic
REQ-03933,vanilla,gourmand
REQ-03935,vanilla,gourmand
REQ-03937,smoky,smoky
REQ-03939,citrus,citrus
REQ-03944,citrus,citrus
REQ-03945,smoky,smoky
REQ-03947,smoky,smoky
REQ-03948,powdery,powdery
REQ-03948,vanilla,gourmand
REQ-03949,citrus,citrus
REQ-03950,fresh,fresh
REQ-03953,clean,clean
REQ-03954,musk,musky
REQ-03956,leather,leather
REQ-03957,musk,musky
REQ-03960,citrus,citrus
REQ-03961,sweet,sweet
REQ-03964,clean,clean
REQ-03965,clean,clean
REQ-03969,vanilla,gourmand
REQ-03973,leather,leather
REQ-03974,clean,clean
REQ-03974,leather,leather
REQ-03975,clean,clean
REQ-03977,clean,clean
REQ-03978,sweet,sweet
REQ-03979,ozonic,ozonic
REQ-03980,smoky,smoky
REQ-03980,citrus,citrus
REQ-03982,fresh,fresh
REQ-03982,powdery,powdery
REQ-03984,leather,leather
REQ-03985,musk,musky
REQ-03985,ozonic,ozonic
REQ-03986,fresh,fresh
REQ-03986,fresh cut grass,green
REQ-03986,leather,leather
REQ-03988,leather,leather
REQ-03992,smoke,smoky
REQ-03992,fireplace,smoky
REQ-03995,smoky,smoky
REQ-03996,smoky,smoky
REQ-03998,citrus,citrus
REQ-04002,wet stone,mineral
REQ-04004,floral,floral
REQ-04005,powdery,powdery
REQ-04008,forest,woody
REQ-04008,after rain,ozonic
REQ-04009,forest,woody
REQ-04009,powdery,powdery
REQ-04010,powdery,powdery
REQ-04010,vanilla,gourmand
REQ-04013,barbershop,fougere
REQ-04015,smoky,smoky
REQ-04015,vanilla,gourmand
REQ-04016,forest,woody
REQ-04016,musk,musky
REQ-04016,after rain,ozonic
REQ-04017,wet stone,mineral
REQ-04018,smoke,smoky
REQ-04018,fireplace,smoky
REQ-04018,leather,leather
REQ-04020,spicy,spicy
REQ-04023,citrus,citrus
REQ-04027,sweet,sweet
REQ-04030,smoky,smoky
REQ-04031,smoky,smoky
REQ-04031,powdery,powdery
REQ-04031,sweet,sweet
REQ-04032,powdery,powdery
REQ-04033,amber,amber
REQ-04033,citrus,citrus
REQ-04034,forest,woody
REQ-04034,after rain,ozonic
REQ-04035,musk,musky
REQ-04038,ozone,ozonic
REQ-04038,vanilla,gourmand
REQ-04039,floral,floral
REQ-04042,barbershop,fougere
REQ-04043,musk,musky
REQ-04043,vanilla,gourmand
REQ-04047,barbershop,fougere
REQ-04048,vanilla,gourmand
REQ-04049,smoky,smoky
REQ-04050,smoky,smoky
REQ-04050,leather,leather
REQ-04051,musky,musky
REQ-04051,musk,musky
REQ-04051,leather,leather
REQ-04052,powdery,powdery
REQ-04054,ozonic,ozonic
REQ-04055,fresh,fresh
REQ-04058,floral,floral
REQ-04061,aquatic,aquatic
REQ-04061,barbershop,fougere
REQ-04062,clean,clean
REQ-04064,mineral,mineral
REQ-04065,sweet,sweet
REQ-04066,citrus,citrus
REQ-04067,forest,woody
REQ-04067,after rain,ozonic
REQ-04068,clean,clean
REQ-04068,smoky,smoky
REQ-04071,ozonic,ozonic
REQ-04073,clean,clean
REQ-04073,hotel lobby,clean
REQ-04073,powdery,powdery
REQ-04075,sweet,sweet
REQ-04077,citrus,citrus
REQ-04080,powdery,powdery
REQ-04083,vanilla,gourmand
REQ-04084,smoky,smoky
REQ-04084,green,green
REQ-04085,smoky,smoky
REQ-04086,smoky,smoky
REQ-04088,dark,dark
REQ-04088,smoky,smoky
REQ-04089,citrus,citrus
REQ-04090,sweet,sweet
REQ-04092,clean,clean
REQ-04092,hotel lobby,clean
REQ-04093,sweet,sweet
REQ-04097,leather,leather
REQ-04099,clean,clean
REQ-04099,smoky,smoky
REQ-04104,smoky,smoky
REQ-04104,spicy,spicy
REQ-04105,woody,woody
REQ-04105,musk,musky
REQ-04106,powdery,powdery
REQ-04108,powdery,powdery
REQ-04109,smoky,smoky
REQ-04111,powdery,powdery
REQ-04112,spicy,spicy
REQ-04112,sweet,sweet
REQ-04115,smoky,smoky
REQ-04116,musk,musky
REQ-04117,green,green
REQ-04117,musk,musky
REQ-04118,sweet,sweet
REQ-04120,dark,dark
REQ-04120,musky,musky
REQ-04120,musk,musky
REQ-04121,fresh,fresh
REQ-04121,citrus,citrus
REQ-04121,fresh cut grass,green
REQ-04123,fresh,fresh
REQ-04123,fresh cut grass,green
REQ-04127,smoky,smoky
REQ-04127,vanilla,gourmand
REQ-04131,clean,clean
REQ-04134,sweet,sweet
REQ-04136,smoky,smoky
REQ-04137,fresh,fresh
REQ-04138,fresh,fresh
REQ-04138,fresh cut grass,green
REQ-04138,sweet,sweet
REQ-04144,leather,leather
REQ-04145,powdery,powdery
REQ-04146,floral,floral
REQ-04147,sweet,sweet
REQ-04147,barbershop,fougere
REQ-04152,leather,leather
REQ-04153,musk,musky
REQ-04155,musk,musky
REQ-04159,leather,leather
REQ-04160,citrus,citrus
REQ-04161,forest,woody
REQ-04161,after rain,ozonic
REQ-04165,sweet,sweet
REQ-04166,fresh,fresh
REQ-04166,freshly washed,clean
REQ-04167,leather,leather
REQ-04167,powdery,powdery
REQ-04168,fresh,fresh
REQ-04168,fresh cut grass,green
REQ-04169,musk,musky
REQ-04174,vanilla,gourmand
REQ-04175,powdery,powdery
REQ-04176,clean,clean
REQ-04178,wet stone,mineral
REQ-04178,powdery,powdery
REQ-04179,musk,musky
REQ-04179,powdery,powdery
REQ-04183,fresh,fresh
REQ-04183,fresh cut grass,green
REQ-04185,sweet,sweet
REQ-04187,clean,clean
REQ-04187,sweet,sweet
REQ-04189,leather,leather
REQ-04190,amber,amber
REQ-04190,sweet,sweet
REQ-04191,leather,leather
REQ-04191,coffee,gourmand
REQ-04193,sweet,sweet
REQ-04193,vanilla,gourmand
REQ-04195,vanilla,gourmand
REQ-04195,coffee,gourmand
REQ-04197,dark,dark
REQ-04197,leather,leather
REQ-04198,fresh,fresh
REQ-04198,freshly washed,clean
REQ-04199,clean,clean
REQ-04200,clean,clean
REQ-04200,hotel lobby,clean
REQ-04203,fresh,fresh
REQ-04203,fresh cut grass,green
REQ-04204,powdery,powdery
REQ-04205,sweet,sweet
REQ-04207,wet stone,mineral
REQ-04209,woody,woody
REQ-04210,citrus,citrus
REQ-04211,musk,musky
REQ-04214,musk,musky
REQ-04214,leather,leather
REQ-04216,sweet,sweet
REQ-04218,musky,musky
REQ-04218,musk,musky
REQ-04219,woody,woody
REQ-04219,sweet,sweet
REQ-04220,clean,clean
REQ-04222,smoky,smoky
REQ-04223,wet stone,mineral
REQ-04224,fresh,fresh
REQ-04224,freshly washed,clean
REQ-04225,musk,musky
REQ-04226,fresh,fresh
REQ-04228,powdery,powdery
REQ-04229,sweet,sweet
REQ-04230,mineral,mineral
REQ-04231,musk,musky
REQ-04231,powdery,powdery
REQ-04232,citrus,citrus
REQ-04232,leather,leather
REQ-04232,powdery,powdery
REQ-04232,coffee,gourmand
REQ-04234,musk,musky
REQ-04235,musk,musky
REQ-04237,clean,clean
REQ-04237,hotel lobby,clean
REQ-04237,citrus,citrus
REQ-04238,sweet,sweet
REQ-04240,forest,woody
REQ-04240,after rain,ozonic
REQ-04241,green,green
REQ-04241,powdery,powdery
REQ-04242,clean,clean
REQ-04242,vanilla,gourmand
REQ-04243,dark,dark
REQ-04243,vanilla,gourmand
REQ-04244,musky,musky
REQ-04244,musk,musky
REQ-04245,smoky,smoky
REQ-04245,vanilla,gourmand
REQ-04247,sweet,sweet
REQ-04249,musk,musky
REQ-04250,vanilla,gourmand
REQ-04251,citrus,citrus
REQ-04252,powdery,powdery
REQ-04253,vanilla,gourmand
REQ-04254,vanilla,gourmand
REQ-04256,musk,musky
REQ-04258,smoky,smoky
REQ-04260,smoky,smoky
REQ-04263,wet stone,mineral
REQ-04263,sweet,sweet
REQ-04264,aquatic,aquatic
REQ-04264,powdery,powdery
REQ-04265,sweet,sweet
REQ-04266,clean,clean
REQ-04267,leather,leather
REQ-04268,leather,leather
REQ-04271,ozone,ozonic
REQ-04271,leather,leather
REQ-04274,amber,amber
REQ-04275,smoky,smoky
REQ-04275,ozone,ozonic
REQ-04276,clean,clean
REQ-04276,vanilla,gourmand
REQ-04278,smoky,smoky
REQ-04278,vanilla,gourmand
REQ-04279,ozonic,ozonic
REQ-04279,ozone,ozonic
REQ-04281,clean,clean
REQ-04281,powdery,powdery
REQ-04282,aquatic,aquatic
REQ-04284,smoke,smoky
REQ-04284,fireplace,smoky
REQ-04285,clean,clean
REQ-04287,musk,musky
REQ-04289,musk,musky
REQ-04290,leather,leather
REQ-04293,mineral,mineral
REQ-04293,leather,leather
REQ-04295,ozone,ozonic
REQ-04295,sweet,sweet
REQ-04296,vanilla,gourmand
REQ-04299,smoky,smoky
REQ-04299,sweet,sweet
REQ-04300,forest,woody
REQ-04300,after rain,ozonic
REQ-04302,leather,leather
REQ-04302,coffee,gourmand
REQ-04303,sweet,sweet
REQ-04304,fresh,fresh
REQ-04304,citrus,citrus
REQ-04305,fresh,fresh
REQ-04305,citrus,citrus
REQ-04306,clean,clean
REQ-04306,dark,dark
REQ-04307,musk,musky
REQ-04307,sweet,sweet
REQ-04309,forest,woody
REQ-04309,after rain,ozonic
REQ-04310,floral,floral
REQ-04313,smoke,smoky
REQ-04313,fireplace,smoky
REQ-04314,citrus,citrus
REQ-04316,forest,woody
REQ-04318,smoky,smoky
REQ-04319,wet stone,mineral
REQ-04321,vanilla,gourmand
REQ-04322,vanilla,gourmand
REQ-04323,musk,musky
REQ-04326,musk,musky
REQ-04327,ozone,ozonic
REQ-04330,sweet,sweet
REQ-04332,leather,leather
REQ-04333,mineral,mineral
REQ-04333,sweet,sweet
REQ-04334,smoky,smoky
REQ-04334,citrus,citrus
REQ-04335,powdery,powdery
REQ-04336,fresh,fresh
REQ-04336,fresh cut grass,green
REQ-04338,spicy,spicy
REQ-04341,citrus,citrus
REQ-04342,ozone,ozonic
REQ-04343,clean,clean
REQ-04345,vanilla,gourmand
REQ-04346,spicy,spicy
REQ-04351,sweet,sweet
REQ-04355,sweet,sweet
REQ-04357,citrus,citrus
REQ-04358,powdery,powdery
REQ-04361,clean,clean
REQ-04361,hotel lobby,clean
REQ-04362,citrus,citrus
REQ-04364,spicy,spicy
REQ-04364,aquatic,aquatic
REQ-04365,smoky,smoky
REQ-04366,clean,clean
REQ-04366,hotel lobby,clean
REQ-04367,forest,woody
REQ-04367,after rain,ozonic
REQ-04367,leather,leather
REQ-04369,powdery,powdery
REQ-04369,vanilla,gourmand
REQ-04373,powdery,powdery
REQ-04374,musk,musky
REQ-04374,sweet,sweet
REQ-04376,clean,clean
REQ-04380,smoky,smoky
REQ-04383,dark,dark
REQ-04383,sweet,sweet
REQ-04385,clean,clean
REQ-04385,amber,amber
REQ-04386,powdery,powdery
REQ-04387,vanilla,gourmand
REQ-04388,musk,musky
REQ-04388,wet stone,mineral
REQ-04389,clean,clean
REQ-04392,musk,musky
REQ-04393,smoke,smoky
REQ-04393,fireplace,smoky
REQ-04394,vanilla,gourmand
REQ-04395,floral,floral
REQ-04396,smoky,smoky
REQ-04397,clean,clean
REQ-04397,hotel lobby,clean
REQ-04398,vanilla,gourmand
REQ-04399,sweet,sweet
REQ-04399,vanilla,gourmand
REQ-04400,dark,dark
REQ-04401,clean,clean
REQ-04402,smoke,smoky
REQ-04402,fireplace,smoky
REQ-04404,leather,leather
REQ-04405,spicy,spicy
REQ-04406,smoky,smoky
REQ-04406,leather,leather
REQ-04411,forest,woody
REQ-04411,after rain,ozonic
REQ-04411,leather,leather
REQ-04412,ozonic,ozonic
REQ-04412,leather,leather
REQ-04413,sweet,sweet
REQ-04413,vanilla,gourmand
REQ-04415,citrus,citrus
REQ-04417,clean,clean
REQ-04418,powdery,powdery
REQ-04419,clean,clean
REQ-04419,hotel lobby,clean
REQ-04421,citrus,citrus
REQ-04423,smoke,smoky
REQ-04423,fireplace,smoky
REQ-04423,leather,leather
REQ-04426,dark,dark
REQ-04426,powdery,powdery
REQ-04428,fresh,fresh
REQ-04428,freshly washed,clean
REQ-04429,wet stone,mineral
REQ-04430,fresh,fresh
REQ-04431,vanilla,gourmand
REQ-04433,leather,leather
REQ-04434,fresh,fresh
REQ-04434,freshly washed,clean
REQ-04434,amber,amber
REQ-04435,leather,leather
REQ-04436,clean,clean
REQ-04436,green,green
REQ-04437,smoky,smoky
REQ-04440,smoky,smoky
REQ-04441,powdery,powdery
REQ-04442,clean,clean
REQ-04442,aquatic,aquatic
REQ-04444,smoky,smoky
REQ-04445,sweet,sweet
REQ-04446,sweet,sweet
REQ-04448,leather,leather
REQ-04449,citrus,citrus
REQ-04450,citrus,citrus
REQ-04451,powdery,powdery
